UserID,FollowersCount,PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,PostTime,AM_PM,Topic,TZ
606299231,6936,461,256,453,0.17,7,AM,technologies,UTC+8
463433238,3751,93,24,1236,1.74,3,AM,technologies,UTC-5
427229242,5481,23,408,1676,2.89,11,AM,food,UTC+8
409453915,7965,442,923,454,4.78,6,AM,food,UTC+8
290765798,2897,256,836,444,3.86,1,AM,political,UTC+8
29159839,3231,134,304,179,3.38,2,AM,political,UTC+5
411902519,3033,64,994,441,4.71,5,PM,food,UTC+5
340958157,6155,409,614,1020,3.74,10,PM,political,UTC+8
246810373,856,220,893,1535,4.78,1,PM,traveling,UTC+8
869780097,791,209,405,976,0.4,5,AM,music,UTC+8
283468636,2296,221,80,1715,3.1,4,AM,music,UTC+5
503595909,1045,307,869,1297,1.43,4,PM,political,UTC+8
529505872,9474,42,526,1669,2.84,9,AM,music,UTC+8
488200788,5880,397,550,1466,2.48,6,AM,food,UTC+0
638889031,6841,240,212,1959,0.24,11,PM,technologies,UTC+1
747830733,1170,171,208,868,0.57,9,PM,music,UTC+8
651496680,3655,283,888,416,3.59,3,PM,music,UTC+8
15588248,4854,186,771,1462,1.36,1,AM,technologies,UTC-5
474605850,2769,85,116,553,2.99,9,AM,food,UTC+5
764671464,2886,353,841,1051,4.64,11,PM,food,UTC+8
636535862,6848,44,993,1359,2.29,6,PM,sport,UTC+0
434954707,8437,413,835,527,0.88,11,PM,political,UTC+3
253262711,7691,107,992,515,3.62,6,PM,music,UTC+1
645998230,7048,406,670,1266,2.58,7,AM,technologies,UTC+1
186239091,6218,433,71,923,0.39,4,PM,technologies,UTC+8
172710809,8428,49,497,509,1.38,4,AM,food,UTC-8
317058411,2021,106,257,398,4.98,10,PM,music,UTC+1
735141721,1658,423,863,201,0.99,8,PM,sport,UTC+1
682893107,4133,385,19,1829,4.89,1,AM,political,UTC+3
414454971,8573,361,695,1095,4.69,10,AM,music,UTC-8
508564238,8826,254,338,909,1.95,7,AM,food,UTC+8
989548195,9569,333,822,1677,3.45,4,PM,sport,UTC+8
700491553,7628,23,224,1179,4.52,7,PM,food,UTC+3
770782655,2690,165,385,426,3.21,3,PM,technologies,UTC+1
848765599,8358,55,837,430,1.28,8,PM,food,UTC+3
109029807,8946,292,714,1773,3.6,7,AM,music,UTC+8
320463940,3737,239,287,1565,1.08,9,PM,food,UTC+8
218128514,9598,94,367,5,3.22,4,AM,political,UTC+8
614225369,3801,191,845,705,0.72,6,AM,technologies,UTC+3
362652482,7481,312,566,1501,4.74,1,AM,technologies,UTC+3
47541589,4558,413,142,348,2.61,3,PM,political,UTC+5
827742162,7470,408,413,1687,2.49,11,AM,food,UTC+8
363788752,5727,120,270,1858,3.9,1,PM,technologies,UTC+8
50310490,4577,298,451,398,3.52,4,AM,traveling,UTC+8
795776565,7562,135,588,846,1.1,11,PM,technologies,UTC-8
274945956,9077,27,36,964,0.99,1,PM,technologies,UTC+8
780619937,5245,174,504,394,4.15,10,PM,traveling,UTC+5
401378283,110,202,909,834,3.78,4,PM,music,UTC+8
246519535,9892,477,149,50,2.71,10,PM,music,UTC+1
867922717,8824,27,435,1040,2.79,1,AM,traveling,UTC-5
537763730,1992,175,827,126,0.45,1,PM,music,UTC+3
411509151,4290,186,350,527,3.11,3,PM,political,UTC+3
159788237,6516,261,22,1186,3.64,5,AM,music,UTC+1
365506584,4463,44,999,1017,4.36,9,AM,music,UTC+8
435928736,3311,296,784,1795,0.53,6,PM,traveling,UTC-5
434145351,8074,78,855,344,4.19,1,AM,technologies,UTC+1
355303092,9579,157,622,232,3.76,8,PM,sport,UTC+8
728930595,1709,371,638,926,1.11,10,PM,food,UTC+8
936877304,7920,280,551,608,1.37,3,PM,traveling,UTC+3
808977582,433,308,57,1247,1.59,10,PM,political,UTC+8
527426530,8454,28,638,1293,0.57,10,PM,sport,UTC+8
145069361,7171,225,505,1041,0.11,7,AM,political,UTC-5
670456687,515,10,273,50,2.28,7,AM,political,UTC+8
471240452,1399,85,634,802,1.31,7,PM,sport,UTC+8
871212845,960,326,341,240,3.21,8,PM,sport,UTC+1
658508767,2830,78,869,383,1.63,9,PM,music,UTC-5
71674563,9693,374,191,583,4.72,5,PM,political,UTC+8
722560893,4725,304,847,471,3.59,11,PM,food,UTC+8
583893374,9575,432,795,1274,4.54,2,PM,traveling,UTC+3
417953094,8936,78,775,15,1.12,9,PM,music,UTC+8
354165955,4647,169,664,1290,0.58,6,PM,sport,UTC+1
82464705,1523,453,592,25,3.92,6,PM,sport,UTC-5
601432390,5084,41,463,280,3.81,8,AM,music,UTC+8
474466876,6772,74,921,1818,2.41,6,PM,political,UTC+8
872256227,9122,458,1,136,3.19,9,AM,sport,UTC+1
79481013,9380,387,842,173,0.88,9,PM,sport,UTC+1
406949477,6419,494,815,1338,1.75,4,PM,traveling,UTC+8
373191119,4163,31,680,808,0.83,5,AM,technologies,UTC+1
936723272,7839,160,757,1272,1.92,9,PM,technologies,UTC+8
744085237,9772,251,713,354,0.76,8,PM,food,UTC+8
608438450,5417,114,278,419,3.06,10,AM,traveling,UTC+5
912277577,5469,220,790,856,3.2,6,PM,music,UTC+8
152738069,7677,405,819,1179,2.44,6,PM,technologies,UTC+5
784713922,9645,42,668,445,0.65,9,AM,food,UTC+5
346914053,7853,305,795,1632,1.54,5,PM,sport,UTC-5
363212120,935,116,306,485,2.15,8,AM,sport,UTC+1
963073211,8316,283,589,1316,2.91,4,AM,political,UTC+8
339725215,6386,492,742,1655,1.88,11,AM,technologies,UTC+5
159614590,2107,317,177,1922,0.92,4,PM,food,UTC+8
491883146,239,6,739,478,3.9,9,PM,traveling,UTC-8
764570120,7654,187,741,1581,0.42,7,PM,food,UTC+8
745994316,5222,305,697,1243,0.21,8,PM,sport,UTC+8
266431500,7453,124,123,906,2.07,6,PM,sport,UTC+8
948112263,3740,6,201,1500,2.55,7,AM,political,UTC+8
541961931,4433,63,388,1535,0.18,9,PM,technologies,UTC+8
9516691,1215,55,183,128,2.95,1,AM,political,UTC+8
611803128,3752,343,180,1519,2.33,7,AM,political,UTC-5
315003412,5016,168,120,1911,0.16,2,AM,sport,UTC+8
942863766,998,373,202,1805,1.57,3,AM,traveling,UTC+3
599931216,7808,358,654,633,0.16,1,AM,sport,UTC+5
585632718,428,300,293,1170,2.91,3,PM,technologies,UTC+8
573037027,5466,53,332,1548,2.9,4,PM,technologies,UTC+8
877566288,8784,428,674,353,0.78,8,PM,sport,UTC+8
481473774,8608,442,940,1577,0.75,11,AM,music,UTC-5
307978937,6720,196,114,170,0.35,3,PM,music,UTC+5
916971311,7915,296,960,52,0.57,7,PM,food,UTC+1
724695785,7351,420,112,1380,3.88,11,AM,food,UTC+5
82771017,6238,10,436,1860,3.79,2,PM,traveling,UTC-5
323757335,5763,494,432,1332,1.35,7,AM,technologies,UTC+0
235064638,383,468,516,1478,1.28,3,AM,sport,UTC+8
410687119,2409,473,484,340,3.74,11,AM,political,UTC+8
510770498,6143,372,887,741,1.95,9,AM,traveling,UTC+8
993004856,2524,77,831,513,1.77,3,AM,food,UTC+8
355241888,563,428,936,1812,4.42,7,PM,food,UTC+5
862374958,1094,340,833,148,3.2,2,PM,music,UTC+1
249353521,5676,273,715,939,2.69,7,AM,sport,UTC-5
549238806,9208,66,323,1128,0.76,7,PM,traveling,UTC+8
701772261,3481,100,214,1678,1.81,6,PM,technologies,UTC+1
740555882,6209,70,717,149,0.38,3,PM,technologies,UTC+8
432806431,7603,321,997,1590,0.88,11,AM,technologies,UTC+8
572488366,2596,463,510,1185,4.99,10,PM,traveling,UTC+8
393679100,7537,54,875,799,0.78,8,PM,music,UTC+3
660079279,6151,451,154,1957,3.65,7,PM,sport,UTC+8
302985786,3044,341,431,180,1.96,8,PM,food,UTC+5
771066417,9498,242,884,229,1.34,4,AM,political,UTC+8
254076403,6826,61,589,75,0.81,2,AM,political,UTC+5
977317552,5835,84,593,1967,1.42,9,PM,food,UTC+1
714147779,4333,422,392,1222,3.43,1,AM,technologies,UTC+8
48585231,9300,439,516,394,1.66,1,AM,technologies,UTC+3
572672472,1265,391,670,1221,4.35,1,PM,music,UTC+5
681770793,1659,128,34,33,1.81,11,AM,music,UTC+8
301195934,6407,118,580,985,3.65,10,AM,traveling,UTC+3
644303366,3027,222,117,1899,0.2,9,AM,food,UTC-8
497251441,6753,378,665,823,1.71,9,AM,traveling,UTC+8
960467121,1612,23,834,923,1.18,8,AM,political,UTC+3
734276213,8752,194,384,428,4.45,10,PM,music,UTC-5
581442046,7438,106,830,1999,1.22,7,PM,sport,UTC+8
621840537,5172,297,558,1044,0.05,1,AM,food,UTC-8
6533740,2811,326,633,599,3.26,8,PM,political,UTC+5
869282057,3338,340,542,1109,1.88,9,AM,sport,UTC+8
28306883,2678,302,772,572,3.02,6,AM,traveling,UTC+8
283363509,8718,479,637,1895,2.59,9,PM,political,UTC+8
786355902,436,218,915,1784,4.46,6,PM,sport,UTC+8
817250286,4799,83,759,1146,3.34,6,AM,technologies,UTC+3
634508849,5237,76,149,784,0.87,3,PM,sport,UTC+1
987845554,7354,20,671,1426,3.69,5,PM,technologies,UTC-5
289128708,6900,3,159,1251,2.04,5,PM,sport,UTC+8
911385390,5866,231,849,602,1.25,1,AM,political,UTC+8
966094333,5400,11,443,837,3.73,5,AM,traveling,UTC-5
785147802,1926,351,85,1860,4.59,10,PM,food,UTC+3
316698918,9894,237,412,203,1.97,3,AM,political,UTC-5
981069224,4189,251,283,905,2.86,5,PM,music,UTC+8
31158900,1184,423,584,91,4.05,6,AM,political,UTC+0
914119856,5784,198,305,1270,3.17,7,PM,music,UTC+8
840935712,589,455,508,388,4.21,2,PM,sport,UTC+8
972269382,9304,289,393,728,2.74,8,PM,music,UTC+8
13675414,4508,408,144,641,0.14,6,AM,political,UTC+8
786274714,7406,191,154,1852,2.09,7,PM,technologies,UTC-8
966893398,1758,387,31,472,2.73,10,AM,political,UTC+8
522246605,8729,58,385,357,4.01,10,PM,food,UTC+8
375678826,9005,309,336,1116,2.23,4,AM,music,UTC+1
32863412,4777,92,394,1732,3.82,6,PM,food,UTC+1
78297406,3714,321,749,42,2.48,11,AM,food,UTC+8
152756115,2873,204,619,1497,2.38,2,PM,political,UTC+3
112438048,2890,303,826,964,3.14,7,AM,food,UTC+5
32805773,8732,469,777,1975,4.51,8,AM,political,UTC+8
969419024,2692,329,685,375,4.76,4,AM,sport,UTC+5
519406888,5887,424,189,1380,3.69,4,AM,traveling,UTC+8
911013192,1369,193,77,1286,3.0,5,PM,political,UTC+5
207371044,4543,54,956,266,1.68,7,PM,traveling,UTC+1
553113963,3570,372,972,1498,0.9,6,AM,political,UTC-8
688238466,8837,419,666,1966,1.99,4,AM,traveling,UTC+8
640661251,5814,461,58,1961,3.29,5,AM,political,UTC+8
898354634,5841,119,819,522,1.28,8,PM,food,UTC-8
938883841,6471,417,176,771,3.27,8,PM,technologies,UTC-8
345033866,996,276,804,1162,4.44,8,AM,food,UTC+8
481246952,6863,120,342,290,3.84,3,AM,food,UTC+0
519145940,7565,385,739,954,3.26,4,AM,sport,UTC-5
702472286,8070,91,641,915,0.29,6,AM,political,UTC+1
752477595,2703,105,869,977,1.05,5,PM,traveling,UTC+8
235590062,9693,76,171,166,3.62,6,PM,technologies,UTC+3
16757019,8221,310,443,972,4.27,4,PM,food,UTC+8
623874905,519,403,141,700,3.16,4,PM,music,UTC+8
57800046,6975,139,369,503,2.41,6,AM,sport,UTC-5
380935047,2171,123,808,964,4.37,6,PM,technologies,UTC+3
638676391,3574,198,922,272,4.45,2,PM,political,UTC+8
376142712,6226,357,5,1283,3.97,2,AM,political,UTC+0
499407765,3743,59,245,1595,1.05,5,AM,traveling,UTC+1
154767702,8512,293,995,420,0.86,6,AM,food,UTC+0
118320993,7935,231,397,1501,2.85,6,AM,traveling,UTC-5
88842369,4160,354,131,1414,3.68,4,PM,sport,UTC+8
337051866,8903,10,142,1519,2.47,11,PM,food,UTC+8
773339755,7934,240,9,76,0.69,9,PM,political,UTC-5
108548716,4218,212,240,1275,1.54,11,PM,political,UTC+5
230035393,8091,495,745,617,3.31,10,PM,political,UTC-8
584699358,4340,213,244,1030,2.93,9,AM,sport,UTC+8
919995832,6588,202,757,298,2.6,6,AM,food,UTC+3
705990052,7123,440,81,562,1.8,10,AM,sport,UTC-8
135489657,4867,204,545,749,2.0,2,PM,political,UTC+1
36693397,6881,334,872,568,3.48,6,AM,music,UTC+8
631079115,5805,336,179,1983,0.81,10,PM,political,UTC+8
546038127,7883,356,233,756,1.01,3,AM,food,UTC+8
299824436,3249,103,52,779,1.57,1,AM,sport,UTC+1
334469729,1794,336,82,217,3.93,5,PM,food,UTC+8
460235667,2352,431,352,491,4.3,3,AM,sport,UTC+8
881348353,2932,300,629,1543,4.42,1,PM,music,UTC+8
728872776,9964,91,740,489,4.59,10,AM,technologies,UTC+8
985349619,6276,5,248,1673,1.03,4,PM,political,UTC-5
421306465,3575,487,415,1665,3.66,2,PM,political,UTC+8
978357229,7514,80,920,774,3.36,1,AM,music,UTC+8
968307893,5282,223,58,1367,2.21,5,PM,music,UTC+1
443766765,6438,150,751,1447,4.1,7,PM,sport,UTC+3
188489586,4629,441,599,1045,4.84,11,AM,music,UTC+0
339854900,3094,456,412,1730,3.55,11,PM,traveling,UTC+1
794364055,4867,340,342,1529,2.69,9,AM,food,UTC+3
927663215,9904,218,838,212,2.1,4,PM,sport,UTC+8
523606113,7803,201,622,1787,0.08,11,AM,traveling,UTC+3
289763777,9298,301,773,1937,2.73,9,PM,political,UTC+8
932439139,4386,488,774,1145,2.64,4,PM,traveling,UTC+1
454404255,8216,38,837,1098,1.38,2,AM,food,UTC+0
96255005,9688,405,189,1638,1.48,7,AM,political,UTC+0
318135856,629,128,807,140,1.95,10,PM,political,UTC+1
213732876,9219,350,975,1965,3.24,3,AM,food,UTC+8
396020289,5826,7,974,1348,3.27,9,PM,food,UTC+1
303574526,7320,44,810,1464,4.12,4,AM,traveling,UTC+1
733264922,3522,154,201,1624,4.07,11,PM,music,UTC+1
54167895,8300,213,803,1005,1.23,1,PM,traveling,UTC-8
900615396,8009,36,177,1282,1.82,5,AM,music,UTC+8
864728320,2372,309,695,225,0.42,2,PM,technologies,UTC+8
53716672,1399,324,916,1337,2.74,9,PM,music,UTC+8
981765474,8509,142,141,51,0.96,1,PM,technologies,UTC+8
791929066,3624,493,460,19,3.69,9,AM,technologies,UTC+8
434313157,8231,416,135,358,3.25,5,AM,technologies,UTC+8
628611224,6927,327,399,1104,4.84,5,PM,sport,UTC+8
14789094,2396,115,64,48,4.41,4,PM,technologies,UTC+3
871943157,6355,244,196,160,1.21,8,PM,technologies,UTC-5
657389845,3199,487,603,729,3.31,6,AM,traveling,UTC+8
204345131,593,145,295,1436,4.54,5,AM,food,UTC+8
373718320,4073,426,353,1474,4.62,7,PM,food,UTC+8
156735318,9284,237,55,1393,4.32,10,PM,music,UTC+3
9974926,2210,53,521,714,2.92,10,AM,political,UTC+8
569949146,9268,165,365,1782,3.67,1,PM,food,UTC+8
124082597,5417,280,834,1787,3.48,2,PM,technologies,UTC+8
207100370,2227,429,293,1299,4.33,6,PM,traveling,UTC+8
493431237,8095,407,308,367,0.58,7,PM,political,UTC+1
329652661,4854,384,982,1397,4.61,5,PM,technologies,UTC+0
994985483,85,372,686,474,3.73,11,AM,music,UTC+8
736638256,290,373,781,206,0.04,1,AM,traveling,UTC+8
783999520,5611,178,574,330,0.55,3,PM,political,UTC+8
934340107,7878,11,346,292,1.42,3,AM,political,UTC+8
646084843,3498,75,28,1696,0.29,4,PM,technologies,UTC+8
189052118,7895,356,236,1614,2.96,11,AM,traveling,UTC+3
721483770,7929,338,918,1280,3.71,9,PM,technologies,UTC-5
616011274,4733,131,463,1608,0.49,8,AM,sport,UTC+8
719807204,3834,155,750,725,1.09,1,AM,traveling,UTC+8
387715034,3670,386,341,185,0.25,1,AM,sport,UTC+8
1170148,3785,471,0,284,3.61,3,AM,political,UTC-5
285398358,9052,144,821,361,0.47,6,PM,food,UTC+1
930845738,3777,26,524,1121,2.09,7,PM,traveling,UTC-5
225343531,7833,21,658,465,2.42,2,AM,food,UTC+8
308445920,6522,101,317,1416,0.18,7,AM,traveling,UTC-8
944550471,3164,388,0,1276,2.96,2,AM,political,UTC+1
897595416,8313,408,491,45,0.38,11,AM,traveling,UTC+8
581704051,6114,346,442,1917,1.11,7,AM,music,UTC+8
224127552,1868,395,736,750,2.94,8,AM,food,UTC+8
138709404,922,427,717,1437,1.43,6,AM,technologies,UTC+8
148341827,460,489,233,1818,4.03,8,PM,sport,UTC+1
368561597,6623,50,170,302,3.62,6,AM,sport,UTC+8
890350727,8406,395,992,858,4.88,3,PM,traveling,UTC+1
419386387,7730,468,850,1581,2.1,8,AM,music,UTC-5
43877228,8261,147,726,687,2.0,11,AM,music,UTC+8
20387790,7394,73,564,1605,1.61,1,AM,sport,UTC+8
20582004,1084,243,221,1774,3.83,7,PM,political,UTC+8
515631350,9101,439,409,1548,3.01,3,PM,traveling,UTC-8
943486017,6433,417,904,1154,0.35,2,AM,music,UTC-8
320507421,5383,403,884,716,1.12,9,AM,technologies,UTC+3
772043983,1110,242,84,1038,0.99,1,AM,food,UTC+8
263669011,6776,88,181,1093,3.52,4,AM,food,UTC+8
710763630,3676,390,965,380,3.5,6,AM,sport,UTC+8
414260303,2295,109,880,1654,2.34,8,AM,traveling,UTC+8
266958323,786,402,533,1019,0.45,3,AM,political,UTC-5
686012235,9844,385,186,227,0.73,1,AM,traveling,UTC+5
314513740,7778,314,116,1210,1.97,11,AM,traveling,UTC-8
915119359,1697,7,157,343,1.53,2,PM,sport,UTC+5
407242486,797,383,730,80,4.05,9,PM,traveling,UTC+8
627871308,4288,401,331,1313,2.28,7,AM,food,UTC+8
468078424,9853,336,741,1544,4.85,10,AM,traveling,UTC-5
549172342,1385,251,735,266,3.48,3,AM,sport,UTC+5
688360302,8688,493,685,740,2.36,10,PM,music,UTC+5
123733586,3640,493,112,1551,0.86,10,AM,technologies,UTC-8
2679127,3343,309,649,51,2.76,5,PM,sport,UTC+1
433265951,4794,276,557,736,0.79,5,PM,music,UTC+8
120300910,7347,301,998,1949,4.61,8,AM,traveling,UTC+8
319587717,9390,18,776,1785,2.69,11,PM,music,UTC+3
392361166,8862,355,91,1108,4.89,7,AM,food,UTC+8
39058138,7657,378,845,858,3.03,3,PM,political,UTC+8
84578683,3139,390,848,1601,4.5,4,AM,sport,UTC+5
607270611,9784,284,455,1806,3.02,2,AM,political,UTC+5
391916732,1222,145,421,1821,2.09,4,PM,music,UTC+8
4357716,986,376,264,1157,2.8,4,PM,sport,UTC+8
186929259,3842,342,364,4,1.0,5,PM,technologies,UTC+8
525786568,711,405,656,1825,2.79,8,PM,technologies,UTC+3
274091040,6197,415,560,728,2.21,7,PM,political,UTC+1
193283383,7674,140,497,1522,3.84,9,AM,sport,UTC+3
960105545,6783,307,602,1731,4.37,8,PM,food,UTC+8
72737133,3324,155,795,1401,1.34,7,AM,technologies,UTC+8
247959799,6275,53,598,867,4.69,6,PM,political,UTC+8
12692405,5165,218,666,215,3.83,7,AM,music,UTC+5
385663795,544,468,940,1687,4.72,8,PM,music,UTC-5
234979387,7482,303,570,1814,2.66,9,AM,technologies,UTC+8
647400750,3584,233,249,1764,1.15,10,PM,technologies,UTC+5
341686081,9191,426,956,29,3.18,3,PM,music,UTC+8
878959837,860,395,508,1435,2.89,2,AM,political,UTC+8
652214393,7277,58,444,872,1.11,4,AM,political,UTC+5
661217752,2453,127,169,1591,2.02,10,PM,food,UTC+0
175575618,242,152,808,1683,3.8,8,AM,food,UTC+1
314786301,4707,342,509,480,4.03,6,PM,music,UTC+8
557426888,5999,200,71,794,3.08,11,PM,political,UTC+1
191235817,2934,53,815,1439,3.87,11,AM,technologies,UTC+1
293962633,8469,221,271,1566,2.86,7,AM,music,UTC+1
647672136,7452,377,505,1198,3.78,2,AM,traveling,UTC+8
765622715,2718,108,489,1057,2.25,10,AM,food,UTC+8
731413325,4393,420,896,687,3.74,2,PM,food,UTC+8
998205444,4609,144,890,1317,0.77,2,AM,traveling,UTC-5
91755787,1004,458,173,1444,2.82,9,AM,music,UTC+1
405838317,640,185,457,1044,4.35,10,AM,food,UTC+8
398822805,4001,158,335,1753,1.02,4,AM,technologies,UTC+8
145519198,7376,36,911,641,0.21,4,PM,traveling,UTC+8
992057714,6606,134,506,194,0.87,5,PM,traveling,UTC+5
151113635,7625,62,69,62,4.94,10,AM,food,UTC+8
448651148,7472,465,360,811,4.69,4,PM,sport,UTC+8
838480316,8577,63,30,842,1.48,10,AM,technologies,UTC+5
394433873,5357,420,362,1758,4.68,10,PM,technologies,UTC+1
115122334,165,189,772,296,3.99,3,AM,sport,UTC+8
110586256,9491,42,512,756,0.78,9,AM,traveling,UTC+8
539546201,6354,478,994,938,2.67,4,AM,traveling,UTC+8
771535968,5336,122,138,1025,1.87,8,PM,music,UTC-5
780491189,9730,209,14,280,3.37,6,AM,sport,UTC+1
41730444,6154,206,459,916,1.29,9,PM,sport,UTC+5
487957549,4319,12,98,1091,0.64,11,AM,technologies,UTC+8
376939894,1046,117,154,32,1.33,6,PM,technologies,UTC-5
761650933,1401,376,592,896,2.16,3,PM,traveling,UTC+8
732029889,8396,444,306,144,1.97,7,PM,sport,UTC+0
52735090,495,88,920,1081,0.5,2,AM,traveling,UTC+5
920266510,1396,194,551,834,0.27,1,PM,traveling,UTC+5
638051434,2795,387,904,892,3.45,1,AM,traveling,UTC+1
115517987,8102,363,591,391,2.29,11,PM,traveling,UTC+8
998136506,6904,185,514,1819,0.79,8,AM,sport,UTC+8
369134442,3693,14,944,641,0.4,11,PM,food,UTC+5
991063398,3805,63,919,709,0.33,11,PM,political,UTC+3
936186123,4050,253,760,1607,2.69,10,AM,technologies,UTC+8
264331132,408,109,195,1908,4.87,6,PM,music,UTC+8
36714661,1560,226,486,1731,1.47,9,AM,traveling,UTC+8
888805504,4662,291,312,952,2.84,3,AM,traveling,UTC+8
80763636,9403,55,731,1552,1.3,5,AM,political,UTC+1
877532516,3256,218,895,1198,2.41,3,AM,political,UTC+8
43843837,2773,390,644,1021,1.7,9,PM,technologies,UTC+8
901434098,539,440,896,1026,3.96,11,AM,music,UTC+1
446289086,679,184,946,1714,1.39,2,PM,sport,UTC+8
658820164,1080,120,584,1543,0.54,9,AM,food,UTC+1
105577115,7544,369,452,496,2.88,5,AM,traveling,UTC+5
122326113,2551,206,272,1070,1.0,7,PM,music,UTC+8
276352421,1393,491,959,136,2.8,10,AM,sport,UTC+1
62810240,9559,357,398,1975,1.34,2,PM,traveling,UTC+8
147952436,3527,436,430,1253,0.2,9,AM,technologies,UTC+1
166840863,2671,119,942,634,4.1,11,AM,traveling,UTC+5
348605876,3248,241,265,810,3.0,7,PM,traveling,UTC+1
608702103,8296,239,330,998,0.31,3,AM,sport,UTC+8
255337148,6732,101,598,1660,0.87,2,AM,music,UTC+8
489633568,1141,60,911,1583,2.69,6,PM,traveling,UTC+8
246828609,3264,403,795,1205,2.23,6,PM,political,UTC+1
398168145,4216,77,757,83,1.03,7,PM,music,UTC+8
299718382,4938,209,758,1928,2.98,8,PM,music,UTC+8
39118357,673,295,717,838,0.65,4,AM,traveling,UTC+8
741115567,4169,348,306,276,2.2,1,AM,political,UTC+8
218655313,7728,3,577,1599,1.14,2,AM,music,UTC-8
251009057,5310,349,154,172,1.57,6,PM,music,UTC+8
749002355,8056,410,125,313,2.41,5,AM,sport,UTC+8
343035291,2346,377,530,1926,3.86,1,PM,technologies,UTC+8
143083498,1956,246,714,1006,1.8,1,PM,traveling,UTC+8
214895196,6877,61,342,1907,2.0,2,PM,technologies,UTC-5
422322833,4073,124,193,1320,4.65,7,PM,traveling,UTC-5
437330728,3095,154,86,96,3.58,4,PM,traveling,UTC+8
883973080,2854,60,225,1010,4.39,4,PM,political,UTC+5
428719091,2960,336,162,1855,2.27,2,PM,technologies,UTC+5
469549934,4546,126,814,598,0.86,5,AM,political,UTC-5
765564645,1486,139,562,64,0.3,10,PM,technologies,UTC+8
432507738,3405,251,194,1603,1.43,11,AM,sport,UTC+1
496379653,7262,229,946,701,1.33,5,PM,political,UTC+1
12485673,1109,299,316,511,3.69,8,PM,technologies,UTC+8
74387932,5227,296,682,1742,4.37,2,PM,sport,UTC+8
90972779,874,335,552,1572,2.88,11,AM,music,UTC+1
494282108,990,85,834,1802,1.0,2,PM,political,UTC+8
891080681,8438,219,278,1567,0.99,9,AM,technologies,UTC-8
840021498,7198,333,328,1125,2.72,7,PM,sport,UTC+5
447060493,7695,276,326,1045,0.41,4,PM,technologies,UTC+8
868872264,1737,166,207,1502,0.19,3,AM,traveling,UTC-8
251012260,905,223,721,1948,4.98,5,PM,traveling,UTC+3
998887621,9062,388,807,959,3.04,1,AM,political,UTC+1
530015589,6475,376,845,485,0.51,7,AM,traveling,UTC+8
936489645,792,198,937,174,3.13,8,PM,sport,UTC-8
105876037,2776,444,364,1275,0.72,6,AM,technologies,UTC+8
804515064,8140,124,402,1503,0.42,5,PM,food,UTC+3
682355264,321,305,296,666,4.21,2,AM,traveling,UTC+8
843646302,4018,389,397,141,0.19,2,PM,political,UTC+8
178313054,2104,161,253,432,3.1,6,AM,technologies,UTC+3
467423532,6970,472,202,1124,0.81,9,AM,traveling,UTC+5
905773902,9767,155,899,509,1.38,2,AM,technologies,UTC+1
774938502,872,109,827,1876,0.65,3,PM,sport,UTC+5
744130369,7526,85,870,1831,3.17,6,PM,political,UTC+8
611083726,8811,102,11,1423,0.54,1,AM,music,UTC+8
92274544,2197,318,374,212,0.18,11,PM,political,UTC+1
242232192,8300,16,529,177,0.31,3,AM,sport,UTC-8
156063279,5850,20,15,1320,1.72,10,PM,technologies,UTC+8
621828458,2234,201,256,171,3.86,3,PM,food,UTC+0
740463788,755,128,591,17,1.21,7,PM,traveling,UTC-8
224938039,523,140,413,889,1.02,11,PM,technologies,UTC-8
490590566,2098,106,646,1613,0.01,1,PM,traveling,UTC+8
493933004,3823,5,995,1647,1.45,9,PM,sport,UTC+8
690638732,588,419,888,225,4.3,10,PM,food,UTC+8
544911776,8830,10,749,1376,0.3,3,AM,traveling,UTC-5
401821805,2000,314,804,102,4.45,5,PM,traveling,UTC+8
724316166,793,280,570,56,2.88,9,AM,sport,UTC+1
91989097,8860,32,452,109,4.48,6,AM,music,UTC-5
110384140,4459,162,56,146,1.27,1,AM,traveling,UTC+5
836007677,6824,221,745,420,4.73,8,PM,sport,UTC+8
232733177,5747,163,541,1693,2.86,5,AM,technologies,UTC+0
157447460,264,230,898,277,2.74,2,AM,traveling,UTC+3
700831236,3768,379,869,795,1.82,4,AM,traveling,UTC+8
251775835,4257,331,279,817,1.17,6,PM,music,UTC+1
356960634,6661,308,767,1870,2.11,1,PM,sport,UTC+0
823554498,7077,96,478,543,1.27,4,AM,sport,UTC-5
67939113,1695,442,547,369,2.77,5,PM,sport,UTC+3
454467934,8871,188,355,424,1.13,2,PM,political,UTC+8
916264280,3661,487,491,1826,2.81,10,PM,music,UTC+3
539909740,6702,184,365,1613,3.47,5,AM,food,UTC+3
515551372,7416,82,960,972,4.86,10,AM,traveling,UTC+5
337758404,1076,196,941,202,2.78,6,AM,political,UTC+8
338875586,4391,187,743,438,0.9,1,PM,traveling,UTC+8
397798015,6690,461,4,1382,3.72,11,AM,political,UTC+1
136029638,188,461,775,768,0.3,1,AM,political,UTC+3
419238296,4100,217,84,669,1.46,2,AM,sport,UTC+8
759229826,229,429,239,465,3.34,7,PM,sport,UTC+5
244121750,3278,56,207,459,0.44,4,PM,food,UTC+8
279322378,7891,161,79,1586,2.33,9,AM,food,UTC-5
565000507,6213,422,503,654,1.4,3,PM,music,UTC-5
