PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,Topic,classes
213,803,1005,1.23,4,0.9993933722927244
36,177,1282,1.82,1,0.989629026726429
309,695,225,0.42,2,0.542128095325356
324,916,1337,2.74,1,0.9839418782476089
142,141,51,0.96,2,0.5096574557917867
493,460,19,3.69,2,0.512993844029466
416,135,358,3.25,2,0.5744577380302452
327,399,1104,4.84,3,0.9995788274082791
115,64,48,4.41,2,0.5233878062470013
244,196,160,1.21,2,0.5308577227732617
487,603,729,3.31,4,0.9914117962696827
145,295,1436,4.54,5,0.9999999999964058
426,353,1474,4.62,5,0.9999864772473308
237,55,1393,4.32,1,0.6352743570881925
53,521,714,2.92,0,0.5
165,365,1782,3.67,5,0.9999999999996709
280,834,1787,3.48,2,0.9999995953691535
429,293,1299,4.33,4,0.9977750445042419
407,308,367,0.58,0,0.5
384,982,1397,4.61,2,0.9999979306360848
372,686,474,3.73,1,0.7850794318582488
373,781,206,0.04,4,0.5068551468460563
178,574,330,0.55,0,0.5
11,346,292,1.42,0,0.5
75,28,1696,0.29,2,0.536416272752239
356,236,1614,2.96,4,0.9935278377224938
338,918,1280,3.71,2,0.9999646358656271
131,463,1608,0.49,3,0.9650956037442245
155,750,725,1.09,4,0.997711462528203
386,341,185,0.25,3,0.5121738738427268
471,0,284,3.61,0,0.5
144,821,361,0.47,5,0.8723499146604936
26,524,1121,2.09,4,1.0
21,658,465,2.42,5,1.0
101,317,1416,0.18,4,0.7809953270070932
388,0,1276,2.96,0,0.5
408,491,45,0.38,4,0.5081762335231002
346,442,1917,1.11,1,0.7465137817004226
395,736,750,2.94,5,0.9997149898826754
427,717,1437,1.43,2,0.9394675569404822
489,233,1818,4.03,3,0.9846538032382401
50,170,302,3.62,3,0.9882360596682025
395,992,858,4.88,4,0.9999999448423488
468,850,1581,2.1,1,0.9165268338343516
147,726,687,2.0,1,0.9368125081802701
73,564,1605,1.61,3,0.9999999999538298
243,221,1774,3.83,0,0.5
439,409,1548,3.01,4,0.9989929367682822
417,904,1154,0.35,1,0.5861133650389503
403,884,716,1.12,2,0.8018538741167178
242,84,1038,0.99,5,0.6701061249407086
88,181,1093,3.52,5,0.9999998513746843
390,965,380,3.5,3,0.9806006634677222
109,880,1654,2.34,4,1.0
402,533,1019,0.45,0,0.5
385,186,227,0.73,4,0.5317680150071502
314,116,1210,1.97,4,0.8021258073958752
7,157,343,1.53,3,0.9999991937068582
383,730,80,4.05,4,0.7274117285925629
401,331,1313,2.28,5,0.9926770531949114
336,741,1544,4.85,4,0.9999999999960145
251,735,266,3.48,3,0.961993415223342
493,685,740,2.36,1,0.7239596240494317
493,112,1551,0.86,2,0.5599148080250669
309,649,51,2.76,3,0.587204446075386
276,557,736,0.79,1,0.6144975117604095
301,998,1949,4.61,4,1.0
18,776,1785,2.69,1,1.0
355,91,1108,4.89,5,0.9404390347985007
378,845,858,3.03,0,0.5
390,848,1601,4.5,3,0.9999999922356481
284,455,1806,3.02,0,0.5
145,421,1821,2.09,1,0.98776099117599
376,264,1157,2.8,3,0.937699527026056
342,364,4,1.0,2,0.5008458228657413
405,656,1825,2.79,2,0.9985779197491284
415,560,728,2.21,0,0.5
140,497,1522,3.84,3,0.9999999999818547
307,602,1731,4.37,5,0.999999999999841
155,795,1401,1.34,2,0.9995251991871128
53,598,867,4.69,0,0.5
218,666,215,3.83,1,0.7309814132496771
468,940,1687,4.72,1,0.9982649319041134
303,570,1814,2.66,2,0.9992640856220002
233,249,1764,1.15,2,0.8484940088398886
426,956,29,3.18,1,0.5205467597182442
395,508,1435,2.89,0,0.5
58,444,872,1.11,0,0.5
127,169,1591,2.02,5,0.9997958960109428
152,808,1683,3.8,5,1.0
342,509,480,4.03,1,0.7584067700921019
200,71,794,3.08,0,0.5
53,815,1439,3.87,2,1.0
221,271,1566,2.86,1,0.8986464204735267
377,505,1198,3.78,4,0.9999350122507185
108,489,1057,2.25,5,0.9999999994885456
420,896,687,3.74,5,0.9999813583561981
144,890,1317,0.77,4,0.9999528352787617
458,173,1444,2.82,1,0.6482106848077067
185,457,1044,4.35,5,0.999999999790939
158,335,1753,1.02,2,0.9531503085361245
36,911,641,0.21,4,0.9955664818354429
134,506,194,0.87,4,0.733603109994568
62,69,62,4.94,5,0.6631147541154977
465,360,811,4.69,3,0.9709782408953115
63,30,842,1.48,2,0.6157586015602803
420,362,1758,4.68,2,0.9964436203942607
189,772,296,3.99,3,0.9968293296801902
42,512,756,0.78,4,0.9999890854785982
478,994,938,2.67,4,0.9997459312516953
122,138,1025,1.87,1,0.7029756123192646
209,14,280,3.37,3,0.5188278232470854
206,459,916,1.29,3,0.9584544377760386
12,98,1091,0.64,2,0.9893514568887316
117,154,32,1.33,2,0.5111278003765888
376,592,896,2.16,4,0.9921796522086306
444,306,144,1.97,3,0.5580020644811379
88,920,1081,0.5,4,0.9998742666599335
194,551,834,0.27,4,0.7342934117467282
387,904,892,3.45,4,0.9999890867264641
363,591,391,2.29,4,0.9102759233479201
185,514,1819,0.79,3,0.9915016023156564
14,944,641,0.4,5,0.9999999999999989
63,919,709,0.33,0,0.5
253,760,1607,2.69,2,0.9999670230727713
109,195,1908,4.87,1,0.9986485993269183
226,486,1731,1.47,4,0.9998329660658526
291,312,952,2.84,4,0.9901203808776665
55,731,1552,1.3,0,0.5
218,895,1198,2.41,0,0.5
390,644,1021,1.7,2,0.9070149976213328
440,896,1026,3.96,1,0.9639992440492111
184,946,1714,1.39,3,0.9999995442898489
120,584,1543,0.54,5,0.999683003935076
369,452,496,2.88,4,0.9416473890500869
206,272,1070,1.0,1,0.6367727086507838
491,959,136,2.8,3,0.7081889389061555
357,398,1975,1.34,4,0.9908919197307388
436,430,1253,0.2,2,0.5489457021942862
119,942,634,4.1,4,0.9999999999999938
241,265,810,3.0,4,0.9858930008799827
239,330,998,0.31,3,0.6246232322437287
101,598,1660,0.87,1,0.9676317645428578
60,911,1583,2.69,4,1.0
403,795,1205,2.23,0,0.5
77,757,83,1.03,1,0.5827227014756092
209,758,1928,2.98,1,0.9997464808684461
295,717,838,0.65,4,0.891311690292168
348,306,276,2.2,0,0.5
3,577,1599,1.14,1,1.0
349,154,172,1.57,1,0.5118346887834669
410,125,313,2.41,3,0.5681106804655507
377,530,1926,3.86,2,0.9997529870795646
246,714,1006,1.8,4,0.9997644833974866
61,342,1907,2.0,2,0.9999999583285033
124,193,1320,4.65,4,0.9999997456056432
154,86,96,3.58,4,0.575675795160025
60,225,1010,4.39,0,0.5
336,162,1855,2.27,2,0.83388702078475
126,814,598,0.86,0,0.5
139,562,64,0.3,2,0.5154180554151894
251,194,1603,1.43,3,0.8920638084743093
229,946,701,1.33,0,0.5
299,316,511,3.69,2,0.8297252122051276
296,682,1742,4.37,3,0.9999999991688979
335,552,1572,2.88,1,0.9509323706135551
85,834,1802,1.0,0,0.5
219,278,1567,0.99,2,0.8270671187248313
333,328,1125,2.72,3,0.9732189429484429
276,326,1045,0.41,2,0.5992097041044666
166,207,1502,0.19,4,0.6377505723394092
223,721,1948,4.98,4,1.0
388,807,959,3.04,0,0.5
376,845,485,0.51,4,0.7075506771867496
198,937,174,3.13,3,0.9557356308961799
444,364,1275,0.72,2,0.6452189268750856
124,402,1503,0.42,5,0.9831416114517008
305,296,666,4.21,4,0.9869388579954582
389,397,141,0.19,0,0.5
161,253,432,3.1,2,0.8418978401827864
472,202,1124,0.81,4,0.6500574381612012
155,899,509,1.38,2,0.9622266587042211
109,827,1876,0.65,3,0.9999837697266528
85,870,1831,3.17,0,0.5
102,11,1423,0.54,1,0.5082312635369132
318,374,212,0.18,0,0.5
16,529,177,0.31,3,0.8968358595298338
20,15,1320,1.72,2,0.7946554544217598
201,256,171,3.86,5,0.8416042330026566
128,591,17,1.21,4,0.5376671499019045
140,413,889,1.02,2,0.8933884741519719
106,646,1613,0.01,4,0.5389810347899925
5,995,1647,1.45,3,1.0
419,888,225,4.3,5,0.9832711645370051
10,749,1376,0.3,4,1.0
314,804,102,4.45,4,0.8638016272653335
280,570,56,2.88,3,0.5966136751197518
32,452,109,4.48,1,0.9393881341056204
162,56,146,1.27,4,0.5254465420468891
221,745,420,4.73,3,0.9996589279558759
163,541,1693,2.86,2,0.9999971590291035
230,898,277,2.74,4,0.9910748633613312
379,869,795,1.82,4,0.9948977066201103
331,279,817,1.17,1,0.5793617392107985
308,767,1870,2.11,3,0.9999918125711301
96,478,543,1.27,3,0.9835870364499194
442,547,369,2.77,3,0.818746928199582
188,355,424,1.13,0,0.5
487,491,1826,2.81,1,0.8865101397943056
184,365,1613,3.47,5,0.9999999997370033
82,960,972,4.86,4,1.0
196,941,202,2.78,0,0.5
187,743,438,0.9,4,0.9233968701472866
461,4,1382,3.72,0,0.5
461,775,768,0.3,0,0.5
217,84,669,1.46,3,0.6108073262093169
429,239,465,3.34,3,0.7371912366238099
56,207,459,0.44,5,0.8150515900301664
161,79,1586,2.33,5,0.9734678459771088
422,503,654,1.4,1,0.6067440903355857
41,975,636,3.61,2,1.0
38,163,1556,3.47,2,0.9999999898470403
467,831,461,2.08,1,0.6632898263689762
389,499,1452,2.59,2,0.978829176892123
240,86,1622,0.22,2,0.5253823496869582
148,611,746,0.82,3,0.9530429335135775
377,262,1624,0.1,0,0.5
415,215,670,3.01,3,0.7765118289013547
365,317,1615,2.99,5,0.9997593927421988
252,968,1557,1.78,1,0.9856587710091402
374,63,1853,3.39,1,0.6035919151344611
224,436,1773,0.8,2,0.8997117512757169
79,805,1167,0.56,3,0.9996432885372346
90,334,657,2.72,1,0.9330926215456526
373,312,1352,0.3,2,0.5669990282244632
383,806,1397,2.59,2,0.9976503515587083
313,336,1788,3.56,2,0.9956369651563607
196,493,55,2.55,2,0.569631667510614
99,114,917,4.81,1,0.8826920765600192
488,602,605,0.27,0,0.5
141,329,438,1.51,5,0.9554683655353714
189,760,623,1.0,1,0.7301607721929967
140,852,775,4.14,1,0.9995731648714652
447,963,812,3.98,3,0.9997514290173454
392,807,1026,0.03,1,0.5062943039575079
178,215,694,1.58,2,0.7412627985279832
407,673,1326,2.75,4,0.9999311602681203
292,156,1728,1.08,2,0.6883344209687032
205,615,602,0.06,2,0.5215151956286603
201,684,1232,3.79,1,0.9981919712808284
437,171,674,3.66,5,0.8718913790915398
395,193,1695,3.41,3,0.9666413870224304
198,689,278,0.68,4,0.7399182980265495
391,857,560,4.94,0,0.5
178,134,1945,2.83,0,0.5
366,541,632,3.84,3,0.9862953755574279
278,369,611,3.14,2,0.8832682707983941
356,82,406,2.33,3,0.56457278718732
204,518,1340,4.8,0,0.5
269,608,488,3.58,0,0.5
146,89,54,0.95,2,0.5062126477661858
172,208,571,0.12,2,0.5164565924947071
147,192,1542,2.96,0,0.5
469,952,485,3.32,3,0.9800853998561484
491,619,922,0.83,1,0.5946802456021898
160,84,256,3.16,4,0.662627790053279
415,624,1179,2.88,5,0.9999606702017373
476,255,1009,2.73,0,0.5
366,521,946,2.24,5,0.9975099167142669
491,770,1244,3.07,4,0.9999265803730192
4,98,1835,1.24,1,0.9999999997602103
251,14,1309,3.88,4,0.6107002788011063
72,122,482,0.16,3,0.5388645140943805
293,336,1605,3.81,3,0.9997658356923094
206,830,1784,2.99,2,0.9999999617739429
149,822,314,0.17,2,0.558241536819827
410,220,338,1.94,4,0.6362747598540343
225,669,722,3.75,1,0.9607889665088164
480,261,1907,3.13,2,0.9295162555078077
372,478,679,1.63,1,0.6376292304538641
389,105,59,3.85,4,0.5243435265916058
128,907,319,4.49,2,0.9996859490495329
40,385,1318,4.52,4,1.0
142,912,1073,3.0,3,0.999999999980187
105,767,1574,3.16,1,0.9999994627758062
8,348,1747,0.73,4,1.0
151,69,875,4.32,1,0.6651519643921051
118,791,827,4.04,5,1.0
80,80,1968,3.55,1,0.941368062091726
149,186,1599,3.52,5,0.999999133895285
138,312,156,0.75,1,0.5262528446406319
371,356,355,4.88,4,0.9335260172211659
459,662,797,2.34,1,0.7443675182141087
241,358,1795,1.38,1,0.811857258440282
493,81,720,2.11,0,0.5
159,603,65,2.02,3,0.6441866027465671
140,51,1304,4.57,4,0.9692433137299504
87,591,1379,4.51,4,1.0
96,887,870,1.0,2,0.9983214853163577
178,109,57,2.78,5,0.5480472529650963
492,327,1283,0.6,2,0.6002718355546615
460,695,538,4.98,1,0.8331989548243988
206,288,873,0.76,5,0.86328927125783
294,191,702,2.87,1,0.627169120448647
172,869,1190,2.86,2,0.9999988375462051
134,619,352,3.27,3,0.9982357955814369
234,162,1615,2.25,4,0.9819859178369117
162,976,1675,1.54,2,0.9999956712424874
422,66,272,4.07,2,0.534344321820789
225,157,1038,2.32,5,0.9657251238385137
6,791,1554,1.08,1,1.0
494,665,365,2.24,3,0.7878464044706143
448,980,1990,4.47,1,0.9995615588858273
227,75,617,4.59,3,0.7531337188335896
364,238,102,0.9,4,0.52383217083017
70,552,1712,1.72,1,0.9999016352718824
391,906,153,4.0,5,0.9436085037301166
161,786,40,4.27,5,0.8397869399293276
376,535,472,4.93,3,0.9810505757126866
73,797,1366,3.32,3,1.0
75,276,1141,4.51,3,0.9999999998428561
322,330,1201,0.01,4,0.5048905959929751
257,857,835,2.39,1,0.9336572622634121
106,382,393,0.57,4,0.7829764771329915
306,11,1496,4.77,5,0.6247227086038565
495,443,1317,1.91,1,0.7098229840045187
253,724,270,3.98,4,0.9925172389230114
389,103,801,1.96,1,0.5412007312791687
142,403,571,3.04,5,0.9999438530272394
424,305,178,1.27,1,0.5161480919230234
357,274,960,3.35,0,0.5
397,41,1047,3.12,3,0.5992046379671754
464,112,1682,1.52,5,0.7731294586371728
151,709,1141,0.08,2,0.584337183545506
40,953,1881,0.92,4,1.0
15,523,577,0.84,4,0.9999999999978373
7,359,835,3.92,5,1.0
119,565,1276,4.5,5,1.0
392,592,1527,3.34,1,0.9552346841320288
115,680,1710,0.61,4,0.999944733243774
223,837,856,3.44,5,0.9999999997091553
289,468,92,3.88,0,0.5
223,706,277,3.62,4,0.9936043128782835
235,199,322,2.74,5,0.815228671488085
450,312,1170,3.77,2,0.9191146493336044
294,534,1534,4.51,0,0.5
476,233,1748,0.35,2,0.5592188365779542
83,329,1064,4.85,1,0.99970488521653
172,503,324,4.49,3,0.9937653982579245
470,921,1386,3.93,2,0.9997929753574843
240,758,275,2.33,1,0.6908552082620119
253,164,1781,2.68,5,0.9978647798951301
207,112,517,2.9,3,0.7245236020380643
461,487,703,2.15,1,0.6534974634040994
440,914,1333,0.47,4,0.8878038992589685
364,485,634,1.3,0,0.5
32,271,1480,4.31,0,0.5
120,431,1723,0.52,5,0.998330167574801
414,95,711,0.82,5,0.5660609668718212
476,123,1585,0.72,3,0.5869872447509733
303,482,869,0.66,5,0.8596812080612684
151,873,1245,0.38,5,0.9956541989540652
436,879,941,2.86,3,0.9984497064108991
14,498,620,0.19,1,0.8409116026639587
424,117,320,4.43,2,0.5770975087932773
195,214,1415,3.18,4,0.9996098900701488
446,103,593,4.61,2,0.6228637588551948
397,619,1737,1.54,0,0.5
270,842,238,3.86,5,0.9966381576069602
42,608,275,1.21,2,0.9787109587889263
459,667,309,1.28,4,0.7137191029524528
411,146,1861,1.21,3,0.7218264014046946
74,32,801,0.23,2,0.5158226107523947
240,879,791,1.67,2,0.9790575521454845
298,821,1472,2.13,4,0.9999989099814075
392,15,1231,1.84,0,0.5
306,756,661,0.56,4,0.8105413205387174
10,110,1892,2.43,3,1.0
345,388,1786,1.76,4,0.9963840230147507
86,41,1139,2.28,1,0.6205650477939362
488,472,1162,0.88,4,0.8280649241969099
157,689,492,1.43,5,0.997837453105175
391,296,1342,0.49,2,0.5976326454829636
180,550,602,3.43,0,0.5
334,964,1721,1.9,2,0.9994473008643332
54,569,598,1.68,0,0.5
276,257,1277,4.52,0,0.5
176,759,1668,0.32,2,0.8616756833872068
137,145,1577,4.44,3,0.9998543284718038
411,655,1322,3.39,3,0.9997993722899334
307,307,1115,0.3,4,0.629869252384807
77,649,515,0.45,3,0.9112071411944679
5,209,1159,1.83,0,0.5
421,455,345,4.45,0,0.5
166,379,1891,2.32,3,0.9999934762746883
50,136,666,2.24,0,0.5
289,571,1712,0.02,2,0.5134372995927615
417,109,349,0.0,4,0.5
28,511,1883,1.69,4,1.0
338,659,660,3.29,0,0.5
164,763,6,2.92,3,0.524272198885071
203,559,1399,1.62,1,0.9227161448551094
268,819,1269,3.53,4,0.9999999996446973
367,165,913,2.67,0,0.5
25,698,1854,0.11,4,0.999882632044175
114,510,1708,2.59,0,0.5
17,222,791,4.34,0,0.5
449,186,1186,2.1,1,0.6010791171488079
83,278,649,3.09,1,0.9351708935267719
492,179,1654,1.53,3,0.7497943048112887
382,887,1124,4.1,5,0.9999999994151088
363,656,489,4.06,5,0.9991984388699645
220,228,1629,3.25,2,0.9873871762028366
497,428,145,4.67,5,0.7610701361474767
308,666,1724,1.5,0,0.5
237,208,1294,0.12,2,0.5270489787580619
218,131,1663,1.78,2,0.8043357371855437
330,832,994,4.03,0,0.5
350,284,213,3.06,0,0.5
304,770,898,3.03,1,0.9392598310310966
380,320,856,0.37,2,0.5527915942053315
266,957,1425,1.48,1,0.9532453777862553
376,225,1015,1.68,4,0.8350469541164599
68,227,334,0.56,3,0.6779351456502974
130,117,1099,3.05,4,0.9917955902928681
284,552,228,0.82,1,0.5360354848170457
396,262,1968,3.29,5,0.9997987628169802
374,239,43,4.55,4,0.5495170569784971
478,518,1283,3.28,1,0.8596128510303672
201,196,122,0.99,0,0.5
65,618,65,1.93,5,0.9144861158553517
283,662,1720,2.97,1,0.9914073811145881
16,256,912,4.83,2,1.0
321,741,1683,0.16,5,0.7746899533595558
497,130,1903,4.2,2,0.8404286144213073
483,546,251,1.36,1,0.5382580647426534
321,634,117,0.11,2,0.5050500138720919
178,324,1841,4.83,5,0.9999999999999891
293,318,686,1.9,2,0.754766076497853
445,718,653,1.6,4,0.9357980837724384
12,665,1057,2.46,5,1.0
488,968,1650,1.64,1,0.8940541377439439
461,545,504,4.72,2,0.9033466065838881
408,278,1489,1.1,0,0.5
285,870,1169,1.86,1,0.9332302911734773
134,36,773,3.58,1,0.5733216678300707
208,582,1313,3.96,1,0.9969235024915212
336,137,1891,4.38,5,0.9987822363658436
421,151,613,1.66,1,0.5361924307717055
15,201,1413,2.7,1,0.9999999984935724
327,435,1704,0.2,4,0.672732328057256
303,814,1050,1.32,0,0.5
414,857,1438,4.11,0,0.5
268,425,1063,4.4,3,0.999855444492935
136,862,1482,1.12,0,0.5
442,148,962,4.41,4,0.9053222038950824
365,327,1786,3.14,2,0.9818850302980511
22,694,998,4.77,0,0.5
132,917,1588,4.53,3,1.0
486,145,1082,1.49,0,0.5
192,72,1547,4.3,0,0.5
377,843,1080,4.54,1,0.9873394976479261
180,173,1909,0.85,0,0.5
66,481,333,0.17,1,0.5408919455878753
30,42,6,4.18,0,0.5
69,855,1533,4.81,0,0.5
289,495,1864,3.16,0,0.5
352,428,855,1.19,3,0.8137739636004232
7,524,449,0.9,0,0.5
329,47,169,0.05,3,0.500359744712945
33,445,795,1.35,0,0.5
101,734,1922,1.86,1,0.999967140255267
493,295,782,4.99,4,0.9761357963328405
66,154,389,3.84,1,0.7997838344913617
410,511,1065,3.87,1,0.8850490051146963
7,107,229,2.99,5,0.9999999990682429
135,226,70,2.54,3,0.5877847688900047
322,168,679,1.95,1,0.5681957638327374
222,361,1818,0.38,2,0.7094600626856904
73,471,1546,2.13,4,0.9999999999999978
77,854,349,0.91,3,0.9852091383995553
359,865,726,0.8,1,0.6355407592193514
276,760,242,0.13,2,0.5172042725250217
246,873,65,3.61,0,0.5
453,410,1804,3.28,3,0.9983144642710694
49,517,1510,0.21,2,0.9345548988737851
157,771,949,1.5,3,0.9997596387729983
265,638,729,4.98,2,0.9990384704547717
212,505,279,2.92,3,0.9099753719431087
174,473,1254,4.96,0,0.5
262,914,1590,2.85,0,0.5
331,170,1391,3.49,5,0.9929912822246156
69,563,1881,3.13,1,0.9999999948706604
103,412,269,4.26,4,0.9993150302731432
251,628,1413,4.38,5,0.9999999999999565
288,14,1099,2.61,1,0.5138476871243621
4,711,44,1.41,1,0.9876519768754829
479,957,1145,1.83,1,0.8406994586998293
189,855,378,1.45,2,0.877661023519192
262,229,651,2.35,3,0.831173259982094
438,672,1141,4.05,5,0.9999992368142729
142,438,1871,4.32,5,1.0
51,762,1216,3.3,1,0.9999999999549645
265,115,1123,0.99,0,0.5
452,301,1204,1.01,2,0.6555548942231534
313,638,1109,0.22,4,0.687924319420569
206,618,1185,0.91,1,0.7833762453586385
479,470,1814,0.35,2,0.6213015726978857
230,541,770,0.14,3,0.574995465666429
55,401,1823,3.06,5,1.0
239,657,822,4.63,4,0.999999939978758
7,969,854,4.99,1,1.0
171,290,252,2.22,0,0.5
14,766,31,2.28,0,0.5
143,149,1486,0.81,2,0.7304066252536302
476,930,714,1.26,1,0.6678383174219625
49,701,410,4.13,4,1.0
444,898,1284,1.4,2,0.9473144069835203
126,490,1262,4.21,5,1.0
44,662,1103,1.78,3,0.9999999999999996
287,500,1007,0.22,4,0.648725988726237
85,351,924,1.99,3,0.9998827705645598
115,256,924,1.35,1,0.7508916061429028
109,166,1962,0.3,4,0.806080825786734
31,233,1207,1.37,5,0.9999999999811138
323,469,1195,3.31,5,0.9999889233540808
160,967,1401,2.56,2,0.9999999669811344
385,882,1932,1.06,1,0.865787189025396
204,191,626,4.47,2,0.8891455253048449
83,44,941,0.95,4,0.6798801135063262
409,335,576,1.31,2,0.6203788204586947
187,969,567,3.33,3,0.9999913924811883
62,397,1332,4.75,4,1.0
391,93,1661,3.83,4,0.9172052913511434
158,183,1120,2.35,0,0.5
176,346,1400,4.92,3,0.999999902344112
310,473,66,0.92,3,0.5275820108114421
492,999,1738,2.13,4,0.9999935223737634
56,362,346,4.83,4,0.9999999650838923
201,136,1500,2.56,5,0.9943024638959695
41,329,1370,3.97,4,1.0
436,554,1448,0.36,3,0.6877388050479737
271,53,1617,3.32,1,0.6028095780637639
43,249,1224,3.6,1,0.999960487965666
291,256,1636,1.56,1,0.7093300816874053
231,852,1780,1.2,2,0.9980940211388745
206,491,1041,3.52,5,0.999999970887774
61,683,1461,0.05,3,0.7261160039239922
345,476,1867,3.78,5,0.9999999960319517
240,290,267,1.86,1,0.559330043650986
265,77,448,2.69,5,0.6672329033777458
492,858,505,0.92,3,0.7242860016506806
262,64,940,0.22,3,0.5150499076418817
70,907,925,2.85,1,0.999998725339959
83,44,411,1.46,5,0.6529417460945484
492,122,625,0.38,5,0.5292178229057695
388,427,1076,4.62,4,0.9998326586736025
339,177,1799,3.43,0,0.5
451,643,201,4.73,3,0.8342150027732671
248,631,734,4.14,0,0.5
155,698,1594,4.79,0,0.5
52,749,1467,2.91,2,1.0
260,546,1750,3.22,4,0.9999999932127714
433,781,1606,4.51,4,0.9999999990403174
270,461,1558,2.71,4,0.9999894353929866
38,403,247,2.63,0,0.5
106,562,144,2.33,3,0.8928827522857202
203,591,1576,3.71,2,0.9999986665868578
402,213,1054,4.85,5,0.9954188635643398
95,911,1776,2.73,4,1.0
59,832,1013,1.07,5,0.9999999999999352
455,820,341,2.35,5,0.9463055452915763
420,195,126,3.4,3,0.5589987382427501
444,721,363,4.68,1,0.749542465679343
355,339,530,0.89,5,0.7099034140370958
364,781,525,2.01,1,0.7108801222460779
205,407,1296,3.69,4,0.9999997205937342
254,787,104,3.12,3,0.7682513135733342
474,335,1009,3.97,3,0.9669066070926622
101,781,927,3.01,1,0.9998109571897084
255,726,374,4.46,1,0.8684158562796355
134,18,1092,3.47,5,0.7332673702222638
174,126,789,1.44,3,0.7272562425958746
77,121,143,0.05,0,0.5
130,646,463,4.77,2,0.9998369903826475
295,338,69,1.52,5,0.559404032010239
350,437,1349,0.4,4,0.7447544258215222
261,57,388,1.08,4,0.5362994168017099
149,3,327,2.61,5,0.5085342555184845
182,504,1870,1.72,0,0.5
394,209,903,0.54,2,0.5512095147564954
218,433,210,2.76,5,0.9078114758099123
198,146,1475,0.89,0,0.5
130,746,1044,1.36,3,0.999939480993736
449,911,995,0.87,2,0.8015143846080072
480,367,1779,2.28,2,0.9216200183747514
462,409,1988,3.09,5,0.999979690522565
393,627,1806,2.84,4,0.9999977533235549
250,55,297,2.04,0,0.5
108,480,1876,0.7,5,0.9999907935029659
224,297,1807,0.96,3,0.9394478027375843
399,114,1086,3.79,3,0.8024748674494905
477,712,1548,1.53,0,0.5
52,187,1797,3.21,3,0.999999999981769
363,476,1338,3.74,1,0.9313343743530528
50,846,1845,1.89,3,1.0
300,414,1220,3.58,0,0.5
140,41,1738,4.75,5,0.9918644642692089
87,716,863,1.25,3,0.9999746584272995
56,145,641,2.03,2,0.9356892267984749
379,21,924,0.58,4,0.5117970658756466
194,435,1306,0.04,2,0.523255292587941
125,864,1878,1.58,4,0.9999999999999931
419,553,39,4.78,1,0.5244215075097695
325,110,504,0.92,2,0.5311393697291867
113,81,680,1.1,5,0.7436931079357268
384,498,687,2.59,0,0.5
259,8,1473,2.1,4,0.5378925046737723
442,732,88,2.44,5,0.669625063687798
191,248,1791,2.11,3,0.9971259132890266
437,78,459,2.97,2,0.5481921792261288
63,315,1737,2.31,4,0.9999999999999858
187,373,353,1.69,3,0.8051006511084419
385,438,225,4.12,2,0.6980656486625899
25,42,1782,0.39,0,0.5
26,486,31,4.8,3,0.9649600032334096
288,981,1563,1.62,0,0.5
30,264,1389,3.25,4,1.0
435,39,1496,1.26,3,0.5501935630613866
266,437,383,0.67,1,0.5417805413499335
6,134,1770,2.6,3,1.0
290,819,537,2.45,2,0.9503946318184807
7,211,519,3.95,0,0.5
73,607,1920,0.72,5,0.9999999998792461
84,989,703,2.09,1,0.9989664701581547
77,400,1460,0.54,4,0.9985130527514735
87,6,303,3.13,2,0.5129916934992497
498,547,1602,0.84,2,0.7639824756488692
425,783,1028,1.8,5,0.9988570856954171
365,254,433,0.11,0,0.5
259,798,730,4.97,0,0.5
63,544,1916,0.68,2,0.9998690564909527
142,726,612,2.45,5,0.9999997570394095
471,493,632,3.67,5,0.9920247488502589
118,714,1122,2.63,4,0.9999999999995268
142,760,517,2.68,4,0.999992393558941
462,489,729,2.7,1,0.6958925019044568
318,696,520,1.18,0,0.5
342,502,1923,4.8,5,0.9999999999979599
373,421,1496,1.82,0,0.5
124,264,920,0.33,2,0.6256676224379683
133,338,1034,3.32,3,0.9999695583559541
177,501,1774,4.47,2,0.9999999820798978
136,889,1332,4.35,1,0.9999997089602927
268,398,1397,3.19,1,0.9327501475485158
302,79,828,0.59,0,0.5
147,957,765,1.5,0,0.5
478,741,21,3.05,2,0.5197164516417174
162,412,186,2.84,0,0.5
361,247,1903,3.91,0,0.5
392,423,83,0.48,1,0.50427048932579
188,611,1623,1.96,3,0.999995556478933
83,293,1892,1.66,0,0.5
253,21,1009,0.67,0,0.5
289,301,102,3.29,1,0.5346642681818694
240,883,239,3.26,5,0.9966492249852901
386,737,190,0.71,0,0.5
463,969,1894,3.19,1,0.9934677097829885
133,933,1916,3.44,1,0.9999999895020709
140,525,204,4.27,3,0.9800407799560164
375,285,67,2.79,4,0.556211784193689
350,513,298,4.08,4,0.944403710979814
438,808,830,1.07,4,0.9311157601110026
171,30,1833,4.78,2,0.7723405657918396
354,635,1542,2.83,5,0.9999998238597986
66,739,710,1.56,1,0.9928100564657116
475,370,1170,2.0,2,0.809772628705797
160,247,827,0.99,5,0.9249156076969949
106,692,153,1.7,2,0.7940337712895743
234,712,382,3.74,2,0.9693694181659106
274,665,1959,2.49,4,0.9999999932688841
113,956,830,3.19,4,0.9999999999999996
168,640,1431,2.25,1,0.9924137045198892
157,786,1480,3.82,5,1.0
435,845,15,4.98,3,0.5431363018493742
235,930,247,0.3,0,0.5
389,590,990,4.27,1,0.9274155909183401
