PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,Topic
350,797,636,2.68,4
464,678,1346,0.13,3
293,258,1379,1.06,3
139,474,554,1.33,4
391,380,212,1.92,2
86,490,6,1.99,3
112,908,286,1.59,4
227,360,1393,2.54,2
223,652,566,3.28,1
86,300,1810,3.24,2
460,266,1190,4.08,0
359,689,1375,0.51,0
364,188,594,2.85,5
209,889,1382,3.77,3
26,425,124,4.86,2
325,763,1159,1.9,3
49,554,1364,4.17,1
94,84,1494,2.75,2
347,705,345,4.38,1
76,463,1644,2.72,5
450,668,177,3.84,2
214,872,1813,4.53,0
66,944,970,4.25,2
324,215,372,1.25,5
210,250,689,1.23,4
407,553,1963,2.53,4
128,13,1743,0.93,3
43,331,452,0.29,0
196,152,874,2.3,0
178,722,544,0.76,4
175,206,1681,4.92,1
141,337,1526,2.55,3
223,708,879,0.07,2
299,54,676,0.38,3
498,904,1375,4.7,0
355,127,1650,1.4,3
449,402,1866,0.03,1
423,913,825,1.14,1
265,885,1254,0.33,1
459,876,1690,0.45,3
62,16,228,4.84,1
491,340,1396,0.83,4
88,480,1444,4.04,5
256,86,1825,1.77,4
114,315,1798,0.11,1
481,628,1648,4.7,5
153,773,789,3.51,3
27,158,1706,0.29,2
416,408,337,1.2,3
175,479,1227,0.57,3
498,681,766,2.17,4
147,826,89,1.48,4
356,401,304,0.49,4
434,970,1735,4.43,2
174,152,387,0.8,5
166,322,1673,1.59,3
49,581,822,4.9,3
300,760,1676,1.06,1
411,977,250,3.28,1
250,86,160,0.35,0
217,972,1508,0.1,3
374,318,168,4.48,0
388,655,1702,1.76,1
333,965,1123,2.85,5
378,244,613,3.98,3
220,648,1255,0.92,2
136,570,1368,3.53,4
232,329,1060,0.58,2
296,722,47,0.38,0
250,906,1747,1.99,5
171,437,953,4.81,1
131,891,1968,4.49,3
23,549,901,3.21,1
439,179,1650,3.73,2
269,662,1719,1.91,0
360,685,203,3.43,0
255,71,106,3.37,3
368,232,1393,1.63,5
441,234,827,4.23,5
201,541,1872,3.03,3
356,816,148,1.67,4
179,3,1199,4.67,4
235,804,1660,0.97,4
415,877,886,0.57,0
150,491,1591,1.97,5
44,30,750,3.7,1
18,491,1780,0.39,0
267,660,1430,2.69,3
271,895,128,4.3,0
101,776,327,0.22,1
93,156,913,0.41,0
51,436,1425,1.76,1
132,971,105,0.87,3
30,661,1685,4.54,5
90,507,1587,2.61,0
374,548,1169,2.6,4
53,67,1873,4.74,2
477,977,1449,2.69,1
321,121,946,1.84,5
166,919,1988,1.7,3
226,952,154,2.92,2
145,943,1446,0.13,1
402,427,369,4.65,2
352,725,354,2.03,0
416,401,1278,2.67,2
230,185,106,4.75,2
332,904,1545,1.03,1
442,710,205,1.49,3
275,542,279,1.38,5
9,526,736,3.7,4
173,217,1796,0.55,2
470,304,736,2.4,5
315,422,229,4.79,4
464,144,1727,1.96,3
410,832,1434,2.67,0
95,426,1494,2.42,1
305,689,1462,2.98,3
414,932,237,3.73,0
459,469,1562,1.02,2
148,360,1190,1.98,3
252,479,1124,2.84,5
110,958,24,0.12,4
40,219,925,1.9,4
123,302,1426,2.28,2
69,380,1046,4.7,0
61,84,605,3.88,3
351,14,1866,1.11,1
315,956,629,0.39,1
426,660,546,3.55,4
180,444,869,3.23,3
495,147,1054,1.41,1
45,658,1573,3.98,2
124,589,532,3.19,0
94,973,1378,4.62,5
2,764,1390,2.38,2
405,908,1069,4.87,1
169,811,1446,2.69,1
256,45,1102,1.56,2
407,994,1420,0.99,3
334,611,502,0.86,0
239,151,13,1.09,0
477,896,1264,2.8,4
43,31,285,3.48,1
389,867,730,0.45,1
402,276,627,1.79,5
309,362,1987,2.28,4
171,839,195,2.71,3
357,162,987,1.63,2
474,794,1039,0.36,0
176,724,1832,3.03,0
397,507,1098,1.42,2
197,700,30,3.7,0
40,848,1493,3.96,0
466,464,1054,1.29,3
329,295,754,1.1,2
173,731,1302,2.62,3
21,963,885,2.54,3
421,590,1718,3.11,4
281,855,1518,0.5,4
491,607,1171,0.88,5
157,508,475,1.71,5
204,918,1287,0.4,4
446,569,1500,4.39,3
124,984,1432,0.44,4
334,816,780,1.02,4
263,883,964,1.1,4
6,203,1522,4.33,4
317,287,427,3.1,2
298,765,842,4.71,3
244,50,1632,3.94,2
44,673,626,3.66,1
274,755,1693,3.64,5
463,244,1602,0.45,5
327,27,1987,3.74,3
159,644,282,0.09,2
245,93,28,2.12,0
136,830,1213,0.88,2
398,941,1106,4.73,4
428,855,1341,2.71,3
135,319,477,1.04,5
369,375,1769,2.36,1
187,689,1158,4.03,1
252,302,1416,3.51,1
260,461,398,3.19,4
224,464,564,4.61,1
97,671,1112,1.15,0
400,136,355,1.63,4
460,760,1420,2.43,0
388,386,205,3.25,3
31,68,724,2.35,0
405,218,259,4.43,4
387,959,1970,0.4,5
71,621,1316,2.85,0
282,503,1913,3.93,3
277,792,1757,3.92,0
452,145,837,1.59,0
461,171,462,1.62,4
46,589,1573,1.79,2
476,375,1409,0.79,3
200,683,89,1.13,1
71,756,1291,1.99,5
341,464,769,4.66,1
49,443,1078,0.28,2
119,273,900,4.33,3
22,910,1643,1.98,0
152,994,631,2.58,5
110,87,47,4.63,0
67,513,1619,3.82,4
174,372,1115,4.35,5
69,650,1007,1.65,2
431,990,1483,2.39,1
411,643,1558,4.24,2
16,742,904,1.71,1
496,758,1899,1.4,5
166,223,783,4.0,3
229,83,698,1.55,5
375,106,505,1.17,4
194,779,1669,4.6,0
456,223,1312,0.46,2
320,433,689,2.67,2
265,633,1651,3.8,3
183,452,1391,3.82,4
482,777,451,2.53,1
94,810,1279,1.13,4
211,216,645,2.97,0
87,93,1182,2.48,3
269,554,1681,4.79,5
264,475,679,1.84,0
446,131,284,2.1,5
456,624,256,1.13,1
431,618,1299,2.44,0
491,224,1266,3.18,3
416,842,231,1.05,1
174,815,1179,3.45,3
8,626,521,4.88,5
13,989,1317,0.06,4
181,256,1243,1.27,1
210,125,688,0.52,4
46,713,1976,0.47,2
485,77,465,0.83,5
72,743,1368,0.22,4
385,899,770,2.39,5
353,166,506,3.94,5
252,678,749,3.68,2
405,73,604,4.65,0
489,149,982,0.08,3
25,648,1835,1.42,1
83,526,987,3.96,1
293,924,1732,0.8,1
287,641,632,3.65,0
247,922,1825,4.73,4
360,87,275,3.26,0
477,926,695,3.17,5
457,648,1241,1.91,4
34,761,1333,3.22,4
249,205,1081,3.12,4
57,16,1352,0.49,2
251,370,48,0.19,4
229,961,1084,3.15,5
137,39,752,3.88,4
74,259,1206,0.39,1
60,760,1873,0.22,5
450,752,1523,1.98,1
478,249,1601,3.89,0
118,215,1470,4.42,1
81,541,1156,1.25,5
348,609,147,1.68,1
259,122,1132,4.82,0
104,654,1413,0.72,3
333,962,1403,1.39,2
207,135,108,3.11,3
218,576,1934,2.64,4
94,169,1911,1.71,1
188,181,1746,4.11,1
225,71,881,2.97,4
294,676,1316,0.77,0
431,482,1799,0.75,1
447,892,694,0.66,0
461,256,453,0.17,2
93,24,1236,1.74,2
23,408,1676,2.89,5
442,923,454,4.78,5
256,836,444,3.86,0
134,304,179,3.38,0
64,994,441,4.71,5
409,614,1020,3.74,0
220,893,1535,4.78,4
209,405,976,0.4,1
221,80,1715,3.1,1
307,869,1297,1.43,0
42,526,1669,2.84,1
397,550,1466,2.48,5
240,212,1959,0.24,2
171,208,868,0.57,1
283,888,416,3.59,1
186,771,1462,1.36,2
85,116,553,2.99,5
353,841,1051,4.64,5
44,993,1359,2.29,3
413,835,527,0.88,0
107,992,515,3.62,1
406,670,1266,2.58,2
433,71,923,0.39,2
49,497,509,1.38,5
106,257,398,4.98,1
423,863,201,0.99,3
385,19,1829,4.89,0
361,695,1095,4.69,1
254,338,909,1.95,5
333,822,1677,3.45,3
23,224,1179,4.52,5
165,385,426,3.21,2
55,837,430,1.28,5
292,714,1773,3.6,1
239,287,1565,1.08,5
94,367,5,3.22,0
191,845,705,0.72,2
312,566,1501,4.74,2
413,142,348,2.61,0
408,413,1687,2.49,5
120,270,1858,3.9,2
298,451,398,3.52,4
135,588,846,1.1,2
27,36,964,0.99,2
174,504,394,4.15,4
202,909,834,3.78,1
477,149,50,2.71,1
27,435,1040,2.79,4
175,827,126,0.45,1
186,350,527,3.11,0
261,22,1186,3.64,1
44,999,1017,4.36,1
296,784,1795,0.53,4
78,855,344,4.19,2
157,622,232,3.76,3
371,638,926,1.11,5
280,551,608,1.37,4
308,57,1247,1.59,0
28,638,1293,0.57,3
225,505,1041,0.11,0
10,273,50,2.28,0
85,634,802,1.31,3
326,341,240,3.21,3
78,869,383,1.63,1
374,191,583,4.72,0
304,847,471,3.59,5
432,795,1274,4.54,4
78,775,15,1.12,1
169,664,1290,0.58,3
453,592,25,3.92,3
41,463,280,3.81,1
74,921,1818,2.41,0
458,1,136,3.19,3
387,842,173,0.88,3
494,815,1338,1.75,4
31,680,808,0.83,2
160,757,1272,1.92,2
251,713,354,0.76,5
114,278,419,3.06,4
220,790,856,3.2,1
405,819,1179,2.44,2
42,668,445,0.65,5
305,795,1632,1.54,3
116,306,485,2.15,3
283,589,1316,2.91,0
492,742,1655,1.88,2
317,177,1922,0.92,5
6,739,478,3.9,4
187,741,1581,0.42,5
305,697,1243,0.21,3
124,123,906,2.07,3
6,201,1500,2.55,0
63,388,1535,0.18,2
55,183,128,2.95,0
343,180,1519,2.33,0
168,120,1911,0.16,3
373,202,1805,1.57,4
358,654,633,0.16,3
300,293,1170,2.91,2
53,332,1548,2.9,2
428,674,353,0.78,3
442,940,1577,0.75,1
196,114,170,0.35,1
296,960,52,0.57,5
420,112,1380,3.88,5
10,436,1860,3.79,4
494,432,1332,1.35,2
468,516,1478,1.28,3
473,484,340,3.74,0
372,887,741,1.95,4
77,831,513,1.77,5
428,936,1812,4.42,5
340,833,148,3.2,1
273,715,939,2.69,3
66,323,1128,0.76,4
100,214,1678,1.81,2
70,717,149,0.38,2
321,997,1590,0.88,2
463,510,1185,4.99,4
54,875,799,0.78,1
451,154,1957,3.65,3
341,431,180,1.96,5
242,884,229,1.34,0
61,589,75,0.81,0
84,593,1967,1.42,5
422,392,1222,3.43,2
439,516,394,1.66,2
391,670,1221,4.35,1
128,34,33,1.81,1
118,580,985,3.65,4
222,117,1899,0.2,5
378,665,823,1.71,4
23,834,923,1.18,0
194,384,428,4.45,1
106,830,1999,1.22,3
297,558,1044,0.05,5
326,633,599,3.26,0
340,542,1109,1.88,3
302,772,572,3.02,4
479,637,1895,2.59,0
218,915,1784,4.46,3
83,759,1146,3.34,2
76,149,784,0.87,3
20,671,1426,3.69,2
3,159,1251,2.04,3
231,849,602,1.25,0
11,443,837,3.73,4
351,85,1860,4.59,5
237,412,203,1.97,0
251,283,905,2.86,1
423,584,91,4.05,0
198,305,1270,3.17,1
455,508,388,4.21,3
289,393,728,2.74,1
408,144,641,0.14,0
191,154,1852,2.09,2
387,31,472,2.73,0
58,385,357,4.01,5
309,336,1116,2.23,1
92,394,1732,3.82,5
321,749,42,2.48,5
204,619,1497,2.38,0
303,826,964,3.14,5
469,777,1975,4.51,0
329,685,375,4.76,3
424,189,1380,3.69,4
193,77,1286,3.0,0
54,956,266,1.68,4
372,972,1498,0.9,0
419,666,1966,1.99,4
461,58,1961,3.29,0
119,819,522,1.28,5
417,176,771,3.27,2
276,804,1162,4.44,5
120,342,290,3.84,5
385,739,954,3.26,3
91,641,915,0.29,0
105,869,977,1.05,4
76,171,166,3.62,2
310,443,972,4.27,5
403,141,700,3.16,1
139,369,503,2.41,3
123,808,964,4.37,2
198,922,272,4.45,0
357,5,1283,3.97,0
59,245,1595,1.05,4
293,995,420,0.86,5
231,397,1501,2.85,4
354,131,1414,3.68,3
10,142,1519,2.47,5
240,9,76,0.69,0
212,240,1275,1.54,0
495,745,617,3.31,0
213,244,1030,2.93,3
202,757,298,2.6,5
440,81,562,1.8,3
204,545,749,2.0,0
334,872,568,3.48,1
336,179,1983,0.81,0
356,233,756,1.01,5
103,52,779,1.57,3
336,82,217,3.93,5
431,352,491,4.3,3
300,629,1543,4.42,1
91,740,489,4.59,2
5,248,1673,1.03,0
487,415,1665,3.66,0
80,920,774,3.36,1
223,58,1367,2.21,1
150,751,1447,4.1,3
441,599,1045,4.84,1
456,412,1730,3.55,4
340,342,1529,2.69,5
218,838,212,2.1,3
201,622,1787,0.08,4
301,773,1937,2.73,0
488,774,1145,2.64,4
38,837,1098,1.38,5
405,189,1638,1.48,0
128,807,140,1.95,0
350,975,1965,3.24,5
7,974,1348,3.27,5
44,810,1464,4.12,4
154,201,1624,4.07,1
213,803,1005,1.23,4
36,177,1282,1.82,1
309,695,225,0.42,2
324,916,1337,2.74,1
142,141,51,0.96,2
493,460,19,3.69,2
416,135,358,3.25,2
327,399,1104,4.84,3
115,64,48,4.41,2
244,196,160,1.21,2
487,603,729,3.31,4
145,295,1436,4.54,5
426,353,1474,4.62,5
237,55,1393,4.32,1
53,521,714,2.92,0
165,365,1782,3.67,5
280,834,1787,3.48,2
429,293,1299,4.33,4
407,308,367,0.58,0
384,982,1397,4.61,2
372,686,474,3.73,1
373,781,206,0.04,4
178,574,330,0.55,0
11,346,292,1.42,0
75,28,1696,0.29,2
356,236,1614,2.96,4
338,918,1280,3.71,2
131,463,1608,0.49,3
155,750,725,1.09,4
386,341,185,0.25,3
471,0,284,3.61,0
144,821,361,0.47,5
26,524,1121,2.09,4
21,658,465,2.42,5
101,317,1416,0.18,4
388,0,1276,2.96,0
408,491,45,0.38,4
346,442,1917,1.11,1
395,736,750,2.94,5
427,717,1437,1.43,2
489,233,1818,4.03,3
50,170,302,3.62,3
395,992,858,4.88,4
468,850,1581,2.1,1
147,726,687,2.0,1
73,564,1605,1.61,3
243,221,1774,3.83,0
439,409,1548,3.01,4
417,904,1154,0.35,1
403,884,716,1.12,2
242,84,1038,0.99,5
88,181,1093,3.52,5
390,965,380,3.5,3
109,880,1654,2.34,4
402,533,1019,0.45,0
385,186,227,0.73,4
314,116,1210,1.97,4
7,157,343,1.53,3
383,730,80,4.05,4
401,331,1313,2.28,5
336,741,1544,4.85,4
251,735,266,3.48,3
493,685,740,2.36,1
493,112,1551,0.86,2
309,649,51,2.76,3
276,557,736,0.79,1
301,998,1949,4.61,4
18,776,1785,2.69,1
355,91,1108,4.89,5
378,845,858,3.03,0
390,848,1601,4.5,3
284,455,1806,3.02,0
145,421,1821,2.09,1
376,264,1157,2.8,3
342,364,4,1.0,2
405,656,1825,2.79,2
415,560,728,2.21,0
140,497,1522,3.84,3
307,602,1731,4.37,5
155,795,1401,1.34,2
53,598,867,4.69,0
218,666,215,3.83,1
468,940,1687,4.72,1
303,570,1814,2.66,2
233,249,1764,1.15,2
426,956,29,3.18,1
395,508,1435,2.89,0
58,444,872,1.11,0
127,169,1591,2.02,5
152,808,1683,3.8,5
342,509,480,4.03,1
200,71,794,3.08,0
53,815,1439,3.87,2
221,271,1566,2.86,1
377,505,1198,3.78,4
108,489,1057,2.25,5
420,896,687,3.74,5
144,890,1317,0.77,4
458,173,1444,2.82,1
185,457,1044,4.35,5
158,335,1753,1.02,2
36,911,641,0.21,4
134,506,194,0.87,4
62,69,62,4.94,5
465,360,811,4.69,3
63,30,842,1.48,2
420,362,1758,4.68,2
189,772,296,3.99,3
42,512,756,0.78,4
478,994,938,2.67,4
122,138,1025,1.87,1
209,14,280,3.37,3
206,459,916,1.29,3
12,98,1091,0.64,2
117,154,32,1.33,2
376,592,896,2.16,4
444,306,144,1.97,3
88,920,1081,0.5,4
194,551,834,0.27,4
387,904,892,3.45,4
363,591,391,2.29,4
185,514,1819,0.79,3
14,944,641,0.4,5
63,919,709,0.33,0
253,760,1607,2.69,2
109,195,1908,4.87,1
226,486,1731,1.47,4
291,312,952,2.84,4
55,731,1552,1.3,0
218,895,1198,2.41,0
390,644,1021,1.7,2
440,896,1026,3.96,1
184,946,1714,1.39,3
120,584,1543,0.54,5
369,452,496,2.88,4
206,272,1070,1.0,1
491,959,136,2.8,3
357,398,1975,1.34,4
436,430,1253,0.2,2
119,942,634,4.1,4
241,265,810,3.0,4
239,330,998,0.31,3
101,598,1660,0.87,1
60,911,1583,2.69,4
403,795,1205,2.23,0
77,757,83,1.03,1
209,758,1928,2.98,1
295,717,838,0.65,4
348,306,276,2.2,0
3,577,1599,1.14,1
349,154,172,1.57,1
410,125,313,2.41,3
377,530,1926,3.86,2
246,714,1006,1.8,4
61,342,1907,2.0,2
124,193,1320,4.65,4
154,86,96,3.58,4
60,225,1010,4.39,0
336,162,1855,2.27,2
126,814,598,0.86,0
139,562,64,0.3,2
251,194,1603,1.43,3
229,946,701,1.33,0
299,316,511,3.69,2
296,682,1742,4.37,3
335,552,1572,2.88,1
85,834,1802,1.0,0
219,278,1567,0.99,2
333,328,1125,2.72,3
276,326,1045,0.41,2
166,207,1502,0.19,4
223,721,1948,4.98,4
388,807,959,3.04,0
376,845,485,0.51,4
198,937,174,3.13,3
444,364,1275,0.72,2
124,402,1503,0.42,5
305,296,666,4.21,4
389,397,141,0.19,0
161,253,432,3.1,2
472,202,1124,0.81,4
155,899,509,1.38,2
109,827,1876,0.65,3
85,870,1831,3.17,0
102,11,1423,0.54,1
318,374,212,0.18,0
16,529,177,0.31,3
20,15,1320,1.72,2
201,256,171,3.86,5
128,591,17,1.21,4
140,413,889,1.02,2
106,646,1613,0.01,4
5,995,1647,1.45,3
419,888,225,4.3,5
10,749,1376,0.3,4
314,804,102,4.45,4
280,570,56,2.88,3
32,452,109,4.48,1
162,56,146,1.27,4
221,745,420,4.73,3
163,541,1693,2.86,2
230,898,277,2.74,4
379,869,795,1.82,4
331,279,817,1.17,1
308,767,1870,2.11,3
96,478,543,1.27,3
442,547,369,2.77,3
188,355,424,1.13,0
487,491,1826,2.81,1
184,365,1613,3.47,5
82,960,972,4.86,4
196,941,202,2.78,0
187,743,438,0.9,4
461,4,1382,3.72,0
461,775,768,0.3,0
217,84,669,1.46,3
429,239,465,3.34,3
56,207,459,0.44,5
161,79,1586,2.33,5
422,503,654,1.4,1
41,975,636,3.61,2
38,163,1556,3.47,2
467,831,461,2.08,1
389,499,1452,2.59,2
240,86,1622,0.22,2
148,611,746,0.82,3
377,262,1624,0.1,0
415,215,670,3.01,3
365,317,1615,2.99,5
252,968,1557,1.78,1
374,63,1853,3.39,1
224,436,1773,0.8,2
79,805,1167,0.56,3
90,334,657,2.72,1
373,312,1352,0.3,2
383,806,1397,2.59,2
313,336,1788,3.56,2
196,493,55,2.55,2
99,114,917,4.81,1
488,602,605,0.27,0
141,329,438,1.51,5
189,760,623,1.0,1
140,852,775,4.14,1
447,963,812,3.98,3
392,807,1026,0.03,1
178,215,694,1.58,2
407,673,1326,2.75,4
292,156,1728,1.08,2
205,615,602,0.06,2
201,684,1232,3.79,1
437,171,674,3.66,5
395,193,1695,3.41,3
198,689,278,0.68,4
391,857,560,4.94,0
178,134,1945,2.83,0
366,541,632,3.84,3
278,369,611,3.14,2
356,82,406,2.33,3
204,518,1340,4.8,0
269,608,488,3.58,0
146,89,54,0.95,2
172,208,571,0.12,2
147,192,1542,2.96,0
469,952,485,3.32,3
491,619,922,0.83,1
160,84,256,3.16,4
415,624,1179,2.88,5
476,255,1009,2.73,0
366,521,946,2.24,5
491,770,1244,3.07,4
4,98,1835,1.24,1
251,14,1309,3.88,4
72,122,482,0.16,3
293,336,1605,3.81,3
206,830,1784,2.99,2
149,822,314,0.17,2
410,220,338,1.94,4
225,669,722,3.75,1
480,261,1907,3.13,2
372,478,679,1.63,1
389,105,59,3.85,4
128,907,319,4.49,2
40,385,1318,4.52,4
142,912,1073,3.0,3
105,767,1574,3.16,1
8,348,1747,0.73,4
151,69,875,4.32,1
118,791,827,4.04,5
80,80,1968,3.55,1
149,186,1599,3.52,5
138,312,156,0.75,1
371,356,355,4.88,4
459,662,797,2.34,1
241,358,1795,1.38,1
493,81,720,2.11,0
159,603,65,2.02,3
140,51,1304,4.57,4
87,591,1379,4.51,4
96,887,870,1.0,2
178,109,57,2.78,5
492,327,1283,0.6,2
460,695,538,4.98,1
206,288,873,0.76,5
294,191,702,2.87,1
172,869,1190,2.86,2
134,619,352,3.27,3
234,162,1615,2.25,4
162,976,1675,1.54,2
422,66,272,4.07,2
225,157,1038,2.32,5
6,791,1554,1.08,1
494,665,365,2.24,3
448,980,1990,4.47,1
227,75,617,4.59,3
364,238,102,0.9,4
70,552,1712,1.72,1
391,906,153,4.0,5
161,786,40,4.27,5
376,535,472,4.93,3
73,797,1366,3.32,3
75,276,1141,4.51,3
322,330,1201,0.01,4
257,857,835,2.39,1
106,382,393,0.57,4
306,11,1496,4.77,5
495,443,1317,1.91,1
253,724,270,3.98,4
389,103,801,1.96,1
142,403,571,3.04,5
424,305,178,1.27,1
357,274,960,3.35,0
397,41,1047,3.12,3
464,112,1682,1.52,5
151,709,1141,0.08,2
40,953,1881,0.92,4
15,523,577,0.84,4
7,359,835,3.92,5
119,565,1276,4.5,5
392,592,1527,3.34,1
115,680,1710,0.61,4
223,837,856,3.44,5
289,468,92,3.88,0
223,706,277,3.62,4
235,199,322,2.74,5
450,312,1170,3.77,2
294,534,1534,4.51,0
476,233,1748,0.35,2
83,329,1064,4.85,1
172,503,324,4.49,3
470,921,1386,3.93,2
240,758,275,2.33,1
253,164,1781,2.68,5
207,112,517,2.9,3
461,487,703,2.15,1
440,914,1333,0.47,4
364,485,634,1.3,0
32,271,1480,4.31,0
120,431,1723,0.52,5
414,95,711,0.82,5
476,123,1585,0.72,3
303,482,869,0.66,5
151,873,1245,0.38,5
436,879,941,2.86,3
14,498,620,0.19,1
424,117,320,4.43,2
195,214,1415,3.18,4
446,103,593,4.61,2
397,619,1737,1.54,0
270,842,238,3.86,5
42,608,275,1.21,2
459,667,309,1.28,4
411,146,1861,1.21,3
74,32,801,0.23,2
240,879,791,1.67,2
298,821,1472,2.13,4
392,15,1231,1.84,0
306,756,661,0.56,4
10,110,1892,2.43,3
345,388,1786,1.76,4
86,41,1139,2.28,1
488,472,1162,0.88,4
157,689,492,1.43,5
391,296,1342,0.49,2
180,550,602,3.43,0
334,964,1721,1.9,2
54,569,598,1.68,0
276,257,1277,4.52,0
176,759,1668,0.32,2
137,145,1577,4.44,3
411,655,1322,3.39,3
307,307,1115,0.3,4
77,649,515,0.45,3
5,209,1159,1.83,0
421,455,345,4.45,0
166,379,1891,2.32,3
50,136,666,2.24,0
289,571,1712,0.02,2
417,109,349,0.0,4
28,511,1883,1.69,4
338,659,660,3.29,0
164,763,6,2.92,3
203,559,1399,1.62,1
268,819,1269,3.53,4
367,165,913,2.67,0
25,698,1854,0.11,4
114,510,1708,2.59,0
17,222,791,4.34,0
449,186,1186,2.1,1
83,278,649,3.09,1
492,179,1654,1.53,3
382,887,1124,4.1,5
363,656,489,4.06,5
220,228,1629,3.25,2
497,428,145,4.67,5
308,666,1724,1.5,0
237,208,1294,0.12,2
218,131,1663,1.78,2
330,832,994,4.03,0
350,284,213,3.06,0
304,770,898,3.03,1
380,320,856,0.37,2
266,957,1425,1.48,1
376,225,1015,1.68,4
68,227,334,0.56,3
130,117,1099,3.05,4
284,552,228,0.82,1
396,262,1968,3.29,5
374,239,43,4.55,4
478,518,1283,3.28,1
201,196,122,0.99,0
65,618,65,1.93,5
283,662,1720,2.97,1
16,256,912,4.83,2
321,741,1683,0.16,5
497,130,1903,4.2,2
483,546,251,1.36,1
321,634,117,0.11,2
178,324,1841,4.83,5
293,318,686,1.9,2
445,718,653,1.6,4
12,665,1057,2.46,5
488,968,1650,1.64,1
461,545,504,4.72,2
408,278,1489,1.1,0
285,870,1169,1.86,1
134,36,773,3.58,1
208,582,1313,3.96,1
336,137,1891,4.38,5
421,151,613,1.66,1
15,201,1413,2.7,1
327,435,1704,0.2,4
303,814,1050,1.32,0
414,857,1438,4.11,0
268,425,1063,4.4,3
136,862,1482,1.12,0
442,148,962,4.41,4
365,327,1786,3.14,2
22,694,998,4.77,0
132,917,1588,4.53,3
486,145,1082,1.49,0
192,72,1547,4.3,0
377,843,1080,4.54,1
180,173,1909,0.85,0
66,481,333,0.17,1
30,42,6,4.18,0
69,855,1533,4.81,0
289,495,1864,3.16,0
352,428,855,1.19,3
7,524,449,0.9,0
329,47,169,0.05,3
33,445,795,1.35,0
101,734,1922,1.86,1
493,295,782,4.99,4
66,154,389,3.84,1
410,511,1065,3.87,1
7,107,229,2.99,5
135,226,70,2.54,3
322,168,679,1.95,1
222,361,1818,0.38,2
73,471,1546,2.13,4
77,854,349,0.91,3
359,865,726,0.8,1
276,760,242,0.13,2
246,873,65,3.61,0
453,410,1804,3.28,3
49,517,1510,0.21,2
157,771,949,1.5,3
265,638,729,4.98,2
212,505,279,2.92,3
174,473,1254,4.96,0
262,914,1590,2.85,0
331,170,1391,3.49,5
69,563,1881,3.13,1
103,412,269,4.26,4
251,628,1413,4.38,5
288,14,1099,2.61,1
4,711,44,1.41,1
479,957,1145,1.83,1
189,855,378,1.45,2
262,229,651,2.35,3
438,672,1141,4.05,5
142,438,1871,4.32,5
51,762,1216,3.3,1
265,115,1123,0.99,0
452,301,1204,1.01,2
313,638,1109,0.22,4
206,618,1185,0.91,1
479,470,1814,0.35,2
230,541,770,0.14,3
55,401,1823,3.06,5
239,657,822,4.63,4
7,969,854,4.99,1
171,290,252,2.22,0
14,766,31,2.28,0
143,149,1486,0.81,2
476,930,714,1.26,1
49,701,410,4.13,4
444,898,1284,1.4,2
126,490,1262,4.21,5
44,662,1103,1.78,3
287,500,1007,0.22,4
85,351,924,1.99,3
115,256,924,1.35,1
109,166,1962,0.3,4
31,233,1207,1.37,5
323,469,1195,3.31,5
160,967,1401,2.56,2
385,882,1932,1.06,1
204,191,626,4.47,2
83,44,941,0.95,4
409,335,576,1.31,2
187,969,567,3.33,3
62,397,1332,4.75,4
391,93,1661,3.83,4
158,183,1120,2.35,0
176,346,1400,4.92,3
310,473,66,0.92,3
492,999,1738,2.13,4
56,362,346,4.83,4
201,136,1500,2.56,5
41,329,1370,3.97,4
436,554,1448,0.36,3
271,53,1617,3.32,1
43,249,1224,3.6,1
291,256,1636,1.56,1
231,852,1780,1.2,2
206,491,1041,3.52,5
61,683,1461,0.05,3
345,476,1867,3.78,5
240,290,267,1.86,1
265,77,448,2.69,5
492,858,505,0.92,3
262,64,940,0.22,3
70,907,925,2.85,1
83,44,411,1.46,5
492,122,625,0.38,5
388,427,1076,4.62,4
339,177,1799,3.43,0
451,643,201,4.73,3
248,631,734,4.14,0
155,698,1594,4.79,0
52,749,1467,2.91,2
260,546,1750,3.22,4
433,781,1606,4.51,4
270,461,1558,2.71,4
38,403,247,2.63,0
106,562,144,2.33,3
203,591,1576,3.71,2
402,213,1054,4.85,5
95,911,1776,2.73,4
59,832,1013,1.07,5
455,820,341,2.35,5
420,195,126,3.4,3
444,721,363,4.68,1
355,339,530,0.89,5
364,781,525,2.01,1
205,407,1296,3.69,4
254,787,104,3.12,3
474,335,1009,3.97,3
101,781,927,3.01,1
255,726,374,4.46,1
134,18,1092,3.47,5
174,126,789,1.44,3
77,121,143,0.05,0
130,646,463,4.77,2
295,338,69,1.52,5
350,437,1349,0.4,4
261,57,388,1.08,4
149,3,327,2.61,5
182,504,1870,1.72,0
394,209,903,0.54,2
218,433,210,2.76,5
198,146,1475,0.89,0
130,746,1044,1.36,3
449,911,995,0.87,2
480,367,1779,2.28,2
462,409,1988,3.09,5
393,627,1806,2.84,4
250,55,297,2.04,0
108,480,1876,0.7,5
224,297,1807,0.96,3
399,114,1086,3.79,3
477,712,1548,1.53,0
52,187,1797,3.21,3
363,476,1338,3.74,1
50,846,1845,1.89,3
300,414,1220,3.58,0
140,41,1738,4.75,5
87,716,863,1.25,3
56,145,641,2.03,2
379,21,924,0.58,4
